91058 valid sequences out of 91143 
64 sites
Effective number of samples: 36732.3	(80% identical neighborhood = 1.000 samples)
iter	time	cond	fx	-loglk	||h||	||e||
3113	26621.5	0.01	3293717.2	3148979.0	85.3	38.0
3114	26629.8	0.01	3293717.2	3148979.0	85.3	38.0
3115	26638.1	0.04	3293717.2	3148979.0	85.3	38.0
3116	26646.3	0.01	3293717.2	3148979.0	85.3	38.0
3117	26654.6	0.01	3293717.2	3148979.0	85.3	38.0
3118	26662.9	0.01	3293717.2	3148979.0	85.3	38.0
3119	26671.1	0.02	3293717.2	3148979.0	85.3	38.0
3120	26687.6	0.03	3293717.2	3148979.1	85.3	38.0
3121	26695.9	0.02	3293717.2	3148979.1	85.3	38.0
3122	26704.1	0.01	3293717.2	3148979.1	85.3	38.0
3123	26712.4	0.02	3293717.2	3148979.1	85.3	38.0
3124	26720.7	0.02	3293717.2	3148979.1	85.3	38.0
3125	26729.0	0.02	3293717.2	3148979.1	85.3	38.0
3126	26737.3	0.03	3293717.2	3148979.0	85.3	38.0
3127	26745.5	0.02	3293717.2	3148979.0	85.3	38.0
3128	26753.8	0.01	3293717.2	3148979.0	85.3	38.0
3129	26762.1	0.01	3293717.2	3148979.0	85.3	38.0
3130	26770.3	0.05	3293717.2	3148978.9	85.3	38.0
3131	26778.6	0.02	3293717.2	3148978.9	85.3	38.0
3132	26786.9	0.01	3293717.2	3148978.9	85.3	38.0
3133	26795.1	0.01	3293717.2	3148978.9	85.3	38.0
3134	26803.4	0.02	3293717.2	3148978.9	85.3	38.0
3135	26811.6	0.05	3293717.2	3148978.8	85.3	38.0
3136	26819.9	0.03	3293717.2	3148978.7	85.3	38.0
3137	26828.1	0.01	3293717.2	3148978.7	85.3	38.0
3138	26836.3	0.01	3293717.2	3148978.7	85.3	38.0
3139	26844.6	0.01	3293717.2	3148978.7	85.3	38.0
3140	26852.9	0.01	3293717.2	3148978.7	85.3	38.0
3141	26861.1	0.03	3293717.2	3148978.6	85.3	38.0
3142	26869.4	0.01	3293717.2	3148978.5	85.3	38.0
3143	26877.7	0.01	3293717.2	3148978.5	85.3	38.0
3144	26886.0	0.01	3293717.2	3148978.4	85.3	38.0
3145	26902.4	0.02	3293717.2	3148978.4	85.3	38.0
3146	26910.7	0.01	3293717.2	3148978.4	85.3	38.0
3147	26919.0	0.01	3293717.2	3148978.4	85.3	38.0
3148	26927.2	0.02	3293717.2	3148978.3	85.3	38.0
3149	26935.5	0.01	3293717.2	3148978.3	85.3	38.0
3150	26943.8	0.01	3293717.2	3148978.3	85.3	38.0
3151	26952.0	0.01	3293717.2	3148978.3	85.3	38.0
3152	26960.3	0.01	3293717.2	3148978.3	85.3	38.0
3153	26976.8	0.02	3293717.2	3148978.3	85.3	38.0
3154	26985.1	0.01	3293717.2	3148978.3	85.3	38.0
3155	26993.4	0.01	3293717.2	3148978.3	85.3	38.0
3156	27001.6	0.01	3293717.2	3148978.3	85.3	38.0
3157	27009.9	0.02	3293717.2	3148978.3	85.3	38.0
3158	27018.2	0.01	3293717.2	3148978.3	85.3	38.0
3159	27026.5	0.01	3293717.2	3148978.3	85.3	38.0
3160	27034.7	0.01	3293717.2	3148978.3	85.3	38.0
3161	27043.0	0.01	3293717.2	3148978.3	85.3	38.0
3162	27051.3	0.01	3293717.2	3148978.4	85.3	38.0
3163	27059.6	0.01	3293717.2	3148978.4	85.3	38.0
3164	27067.8	0.01	3293717.2	3148978.4	85.3	38.0
3165	27076.1	0.01	3293717.2	3148978.4	85.3	38.0
3166	27084.4	0.02	3293717.2	3148978.4	85.3	38.0
3167	27092.6	0.01	3293717.2	3148978.4	85.3	38.0
3168	27100.9	0.01	3293717.2	3148978.4	85.3	38.0
3169	27109.2	0.01	3293717.2	3148978.5	85.3	38.0
3170	27125.6	0.01	3293717.2	3148978.5	85.3	38.0
3171	27133.9	0.01	3293717.2	3148978.5	85.3	38.0
3172	27142.2	0.01	3293717.2	3148978.6	85.3	38.0
3173	27150.4	0.01	3293717.2	3148978.6	85.3	38.0
3174	27158.7	0.01	3293717.2	3148978.6	85.3	38.0
3175	27167.0	0.01	3293717.2	3148978.6	85.3	38.0
3176	27175.2	0.01	3293717.2	3148978.6	85.3	38.0
3177	27183.5	0.02	3293717.2	3148978.7	85.3	38.0
3178	27191.8	0.01	3293717.2	3148978.7	85.3	38.0
3179	27200.0	0.01	3293717.2	3148978.7	85.3	38.0
3180	27208.3	0.01	3293717.2	3148978.7	85.3	38.0
3181	27216.6	0.01	3293717.2	3148978.7	85.3	38.0
3182	27224.8	0.01	3293717.2	3148978.7	85.3	38.0
3183	27233.1	0.01	3293717.2	3148978.7	85.3	38.0
3184	27241.4	0.01	3293717.2	3148978.7	85.3	38.0
3185	27249.6	0.01	3293717.2	3148978.7	85.3	38.0
3186	27257.9	0.01	3293717.2	3148978.8	85.3	38.0
3187	27266.2	0.01	3293717.2	3148978.8	85.3	38.0
3188	27274.4	0.01	3293717.2	3148978.8	85.3	38.0
3189	27291.1	0.02	3293717.2	3148978.8	85.3	38.0
3190	27299.4	0.01	3293717.2	3148978.8	85.3	38.0
3191	27307.6	0.01	3293717.2	3148978.7	85.3	38.0
3192	27315.9	0.01	3293717.2	3148978.7	85.3	38.0
3193	27324.2	0.02	3293717.2	3148978.7	85.3	38.0
3194	27332.4	0.01	3293717.2	3148978.7	85.3	38.0
3195	27340.7	0.01	3293717.2	3148978.7	85.3	38.0
3196	27349.0	0.01	3293717.2	3148978.7	85.3	38.0
3197	27357.2	0.01	3293717.2	3148978.7	85.3	38.0
3198	27373.7	0.02	3293717.2	3148978.7	85.3	38.0
3199	27382.0	0.01	3293717.2	3148978.7	85.3	38.0
3200	27390.2	0.01	3293717.2	3148978.7	85.3	38.0
3201	27398.5	0.01	3293717.2	3148978.7	85.3	38.0
3202	27406.8	0.02	3293717.2	3148978.7	85.3	38.0
3203	27415.0	0.01	3293717.2	3148978.7	85.3	38.0
3204	27423.3	0.01	3293717.2	3148978.7	85.3	38.0
3205	27431.6	0.03	3293717.2	3148978.7	85.3	38.0
3206	27439.8	0.01	3293717.2	3148978.7	85.3	38.0
3207	27448.1	0.01	3293717.2	3148978.7	85.3	38.0
3208	27456.4	0.01	3293717.2	3148978.7	85.3	38.0
3209	27464.6	0.02	3293717.2	3148978.8	85.3	38.0
3210	27472.9	0.03	3293717.2	3148978.8	85.3	38.0
3211	27481.2	0.01	3293717.2	3148978.8	85.3	38.0
3212	27489.4	0.01	3293717.2	3148978.8	85.3	38.0
3213	27497.7	0.01	3293717.2	3148978.9	85.3	38.0
3214	27506.0	0.04	3293717.2	3148979.0	85.3	38.0
3215	27514.2	0.02	3293717.2	3148979.0	85.3	38.0
3216	27522.5	0.01	3293717.2	3148979.0	85.3	38.0
3217	27530.8	0.01	3293717.2	3148979.1	85.3	38.0
3218	27539.0	0.03	3293717.2	3148979.2	85.3	38.0
3219	27547.3	0.02	3293717.2	3148979.3	85.3	38.0
3220	27555.6	0.02	3293717.2	3148979.3	85.3	38.0
3221	27563.9	0.02	3293717.2	3148979.3	85.3	38.0
3222	27572.1	0.02	3293717.2	3148979.3	85.3	38.0
3223	27580.4	0.02	3293717.2	3148979.4	85.3	38.0
3224	27588.7	0.03	3293717.2	3148979.4	85.3	38.0
3225	27596.9	0.03	3293717.2	3148979.5	85.3	38.0
3226	27605.2	0.02	3293717.2	3148979.5	85.3	38.0
3227	27613.4	0.01	3293717.2	3148979.5	85.3	38.0
3228	27621.7	0.02	3293717.2	3148979.6	85.3	38.0
3229	27638.2	0.03	3293717.2	3148979.6	85.3	38.0
3230	27646.4	0.01	3293717.2	3148979.6	85.3	38.0
3231	27654.7	0.01	3293717.2	3148979.6	85.3	38.0
3232	27663.0	0.02	3293717.2	3148979.6	85.3	38.0
3233	27671.3	0.03	3293717.2	3148979.6	85.3	38.0
3234	27679.5	0.01	3293717.2	3148979.6	85.3	38.0
3235	27687.8	0.01	3293717.2	3148979.5	85.3	38.0
3236	27696.1	0.01	3293717.2	3148979.5	85.3	38.0
3237	27704.3	0.04	3293717.2	3148979.4	85.3	38.0
3238	27712.6	0.01	3293717.2	3148979.4	85.3	38.0
3239	27720.9	0.01	3293717.2	3148979.4	85.3	38.0
3240	27729.3	0.01	3293717.2	3148979.4	85.3	38.0
3241	27737.6	0.03	3293717.2	3148979.3	85.3	38.0
3242	27745.8	0.01	3293717.2	3148979.2	85.3	38.0
3243	27754.1	0.01	3293717.2	3148979.2	85.3	38.0
3244	27762.4	0.01	3293717.2	3148979.2	85.3	38.0
3245	27770.6	0.02	3293717.2	3148979.1	85.3	38.0
3246	27778.9	0.01	3293717.2	3148979.1	85.3	38.0
3247	27787.1	0.01	3293717.2	3148979.0	85.3	38.0
3248	27795.4	0.03	3293717.2	3148978.9	85.3	38.0
3249	27803.7	0.01	3293717.2	3148978.9	85.3	38.0
3250	27811.9	0.01	3293717.2	3148978.8	85.3	38.0
3251	27820.2	0.01	3293717.2	3148978.8	85.3	38.0
3252	27828.4	0.01	3293717.2	3148978.7	85.3	38.0
3253	27836.7	0.02	3293717.2	3148978.6	85.3	38.0
3254	27845.0	0.01	3293717.2	3148978.6	85.3	38.0
3255	27853.2	0.01	3293717.2	3148978.6	85.3	38.0
3256	27861.5	0.01	3293717.2	3148978.6	85.3	38.0
3257	27869.8	0.02	3293717.2	3148978.6	85.3	38.0
3258	27878.0	0.01	3293717.2	3148978.6	85.3	38.0
3259	27886.3	0.01	3293717.2	3148978.5	85.3	38.0
3260	27894.6	0.01	3293717.2	3148978.5	85.3	38.0
3261	27902.8	0.01	3293717.2	3148978.5	85.3	38.0
3262	27911.1	0.01	3293717.2	3148978.4	85.3	38.0
3263	27919.4	0.01	3293717.2	3148978.4	85.3	38.0
3264	27927.6	0.01	3293717.2	3148978.4	85.3	38.0
3265	27935.9	0.01	3293717.2	3148978.4	85.3	38.0
3266	27944.2	0.01	3293717.2	3148978.4	85.3	38.0
3267	27952.4	0.01	3293717.2	3148978.4	85.3	38.0
3268	27960.7	0.01	3293717.2	3148978.4	85.3	38.0
3269	27969.0	0.01	3293717.2	3148978.4	85.3	38.0
3270	27977.2	0.01	3293717.2	3148978.4	85.3	38.0
3271	27985.4	0.01	3293717.2	3148978.3	85.3	38.0
3272	27993.7	0.02	3293717.2	3148978.3	85.3	38.0
3273	28002.0	0.01	3293717.2	3148978.3	85.3	38.0
3274	28010.2	0.00	3293717.2	3148978.3	85.3	38.0
3275	28018.5	0.01	3293717.2	3148978.3	85.3	38.0
3276	28026.7	0.01	3293717.2	3148978.3	85.3	38.0
3277	28043.2	0.01	3293717.2	3148978.3	85.3	38.0
3278	28051.5	0.01	3293717.2	3148978.3	85.3	38.0
3279	28059.7	0.01	3293717.2	3148978.3	85.3	38.0
3280	28068.0	0.01	3293717.2	3148978.3	85.3	38.0
3281	28076.3	0.01	3293717.2	3148978.3	85.3	38.0
3282	28084.5	0.01	3293717.2	3148978.3	85.3	38.0
3283	28092.8	0.01	3293717.2	3148978.3	85.3	38.0
3284	28101.1	0.01	3293717.2	3148978.3	85.3	38.0
3285	28109.4	0.01	3293717.2	3148978.3	85.3	38.0
3286	28117.6	0.01	3293717.2	3148978.3	85.3	38.0
3287	28125.9	0.01	3293717.2	3148978.3	85.3	38.0
3288	28134.2	0.01	3293717.2	3148978.3	85.3	38.0
3289	28142.4	0.02	3293717.2	3148978.3	85.3	38.0
3290	28150.7	0.01	3293717.2	3148978.3	85.3	38.0
3291	28159.0	0.01	3293717.2	3148978.4	85.3	38.0
3292	28167.3	0.01	3293717.2	3148978.4	85.3	38.0
3293	28175.5	0.03	3293717.2	3148978.4	85.3	38.0
3294	28183.8	0.01	3293717.2	3148978.5	85.3	38.0
3295	28192.0	0.01	3293717.2	3148978.5	85.3	38.0
3296	28200.3	0.01	3293717.2	3148978.5	85.3	38.0
3297	28208.5	0.01	3293717.2	3148978.5	85.3	38.0
3298	28216.8	0.02	3293717.2	3148978.5	85.3	38.0
3299	28225.0	0.01	3293717.2	3148978.5	85.3	38.0
3300	28233.3	0.01	3293717.2	3148978.5	85.3	38.0
3301	28241.5	0.01	3293717.2	3148978.5	85.3	38.0
3302	28249.8	0.02	3293717.2	3148978.6	85.3	38.0
3303	28258.0	0.01	3293717.2	3148978.6	85.3	38.0
3304	28266.3	0.01	3293717.2	3148978.6	85.3	38.0
3305	28274.6	0.02	3293717.2	3148978.6	85.3	38.0
3306	28282.9	0.02	3293717.2	3148978.6	85.3	38.0
3307	28291.1	0.01	3293717.2	3148978.6	85.3	38.0
3308	28299.4	0.01	3293717.2	3148978.6	85.3	38.0
3309	28307.6	0.01	3293717.2	3148978.6	85.3	38.0
3310	28315.9	0.01	3293717.2	3148978.6	85.3	38.0
3311	28324.1	0.02	3293717.2	3148978.6	85.3	38.0
3312	28332.4	0.01	3293717.2	3148978.6	85.3	38.0
3313	28340.6	0.01	3293717.2	3148978.6	85.3	38.0
3314	28348.9	0.01	3293717.2	3148978.6	85.3	38.0
3315	28357.2	0.03	3293717.2	3148978.6	85.3	38.0
3316	28365.4	0.01	3293717.2	3148978.5	85.3	38.0
3317	28373.7	0.01	3293717.2	3148978.5	85.3	38.0
3318	28381.9	0.02	3293717.2	3148978.5	85.3	38.0
3319	28390.2	0.01	3293717.2	3148978.5	85.3	38.0
3320	28398.5	0.01	3293717.2	3148978.5	85.3	38.0
3321	28406.8	0.02	3293717.2	3148978.5	85.3	38.0
3322	28423.3	0.02	3293717.2	3148978.4	85.3	38.0
3323	28431.6	0.02	3293717.2	3148978.4	85.3	38.0
3324	28439.9	0.01	3293717.2	3148978.4	85.4	38.0
3325	28448.1	0.03	3293717.2	3148978.4	85.4	38.0
3326	28456.4	0.01	3293717.2	3148978.4	85.4	38.0
3327	28464.7	0.01	3293717.2	3148978.4	85.4	38.0
3328	28472.9	0.02	3293717.2	3148978.4	85.4	38.0
3329	28481.2	0.03	3293717.2	3148978.3	85.4	38.0
3330	28489.5	0.02	3293717.2	3148978.3	85.4	38.0
3331	28497.7	0.01	3293717.2	3148978.3	85.4	38.0
3332	28506.0	0.02	3293717.2	3148978.3	85.4	38.0
3333	28514.3	0.01	3293717.2	3148978.3	85.4	38.0
3334	28522.5	0.02	3293717.2	3148978.3	85.4	38.0
3335	28530.8	0.01	3293717.2	3148978.2	85.4	38.0
3336	28539.1	0.01	3293717.2	3148978.2	85.4	38.0
3337	28547.3	0.01	3293717.2	3148978.2	85.4	38.0
3338	28555.6	0.02	3293717.2	3148978.2	85.4	38.0
3339	28563.9	0.01	3293717.2	3148978.2	85.4	38.0
3340	28572.1	0.01	3293717.2	3148978.2	85.4	38.0
3341	28580.4	0.01	3293717.2	3148978.2	85.4	38.0
3342	28588.7	0.01	3293717.2	3148978.2	85.4	38.0
3343	28605.2	0.02	3293717.2	3148978.2	85.4	38.0
3344	28613.4	0.01	3293717.2	3148978.2	85.4	38.0
3345	28621.7	0.01	3293717.2	3148978.2	85.4	38.0
3346	28630.0	0.01	3293717.2	3148978.2	85.4	38.0
3347	28638.5	0.01	3293717.2	3148978.3	85.4	38.0
3348	28646.7	0.01	3293717.2	3148978.3	85.4	38.0
3349	28663.2	0.01	3293717.2	3148978.3	85.4	38.0
3350	28671.5	0.01	3293717.2	3148978.3	85.4	38.0
3351	28679.7	0.01	3293717.2	3148978.3	85.4	38.0
3352	28688.0	0.01	3293717.2	3148978.3	85.4	38.0
3353	28696.3	0.01	3293717.2	3148978.3	85.4	38.0
3354	28704.5	0.01	3293717.2	3148978.3	85.4	38.0
3355	28712.8	0.01	3293717.2	3148978.3	85.4	38.0
3356	28721.1	0.01	3293717.2	3148978.4	85.4	38.0
3357	28729.4	0.01	3293717.2	3148978.4	85.4	38.0
3358	28737.6	0.01	3293717.2	3148978.4	85.4	38.0
3359	28745.9	0.01	3293717.2	3148978.4	85.4	38.0
3360	28754.2	0.02	3293717.2	3148978.4	85.4	38.0
3361	28762.5	0.01	3293717.2	3148978.5	85.4	38.0
3362	28770.7	0.01	3293717.2	3148978.5	85.4	38.0
3363	28779.0	0.01	3293717.2	3148978.5	85.4	38.0
3364	28787.3	0.01	3293717.2	3148978.5	85.4	38.0
3365	28803.8	0.01	3293717.2	3148978.5	85.4	38.0
3366	28812.0	0.01	3293717.2	3148978.6	85.4	38.0
3367	28820.3	0.01	3293717.2	3148978.6	85.4	38.0
3368	28828.6	0.01	3293717.2	3148978.6	85.4	38.0
3369	28836.8	0.01	3293717.2	3148978.6	85.4	38.0
3370	28845.1	0.01	3293717.2	3148978.7	85.4	38.0
3371	28853.3	0.01	3293717.2	3148978.7	85.4	38.0
3372	28861.6	0.01	3293717.2	3148978.7	85.4	38.0
3373	28869.8	0.01	3293717.2	3148978.7	85.4	38.0
3374	28878.1	0.01	3293717.2	3148978.8	85.4	38.0
3375	28886.4	0.01	3293717.2	3148978.8	85.4	38.0
3376	28894.6	0.01	3293717.2	3148978.8	85.4	38.0
3377	28911.1	0.01	3293717.2	3148978.8	85.4	38.0
3378	28919.4	0.01	3293717.2	3148978.9	85.4	38.0
3379	28927.6	0.01	3293717.2	3148978.9	85.4	38.0
3380	28936.0	0.01	3293717.2	3148978.9	85.4	38.0
3381	28944.3	0.01	3293717.2	3148979.0	85.4	38.0
3382	28952.6	0.01	3293717.2	3148979.0	85.4	38.0
3383	28960.9	0.01	3293717.2	3148979.0	85.4	38.0
3384	28969.2	0.02	3293717.2	3148979.0	85.4	38.0
3385	28977.5	0.01	3293717.2	3148979.0	85.4	38.0
3386	28985.7	0.01	3293717.2	3148979.0	85.4	38.0
3387	28994.0	0.01	3293717.2	3148979.1	85.4	38.0
3388	29002.3	0.01	3293717.2	3148979.1	85.4	38.0
3389	29018.8	0.02	3293717.2	3148979.1	85.4	38.0
3390	29027.0	0.01	3293717.2	3148979.1	85.4	38.0
3391	29035.3	0.01	3293717.2	3148979.1	85.4	38.0
3392	29043.6	0.01	3293717.2	3148979.1	85.4	38.0
3393	29051.9	0.02	3293717.2	3148979.1	85.4	38.0
3394	29060.3	0.01	3293717.2	3148979.1	85.4	38.0
3395	29068.6	0.01	3293717.2	3148979.1	85.4	38.0
3396	29076.8	0.01	3293717.2	3148979.1	85.4	38.0
3397	29085.3	0.03	3293717.2	3148979.0	85.4	38.0
3398	29093.7	0.01	3293717.2	3148979.0	85.4	38.0
3399	29102.0	0.01	3293717.2	3148979.0	85.4	38.0
3400	29110.4	0.01	3293717.2	3148979.0	85.4	38.0
3401	29127.1	0.02	3293717.2	3148979.0	85.4	38.0
3402	29135.5	0.01	3293717.2	3148979.0	85.4	38.0
3403	29143.9	0.01	3293717.2	3148978.9	85.4	38.0
3404	29152.2	0.02	3293717.2	3148978.9	85.4	38.0
3405	29160.6	0.02	3293717.2	3148978.9	85.4	38.0
3406	29169.0	0.01	3293717.2	3148978.8	85.4	38.0
3407	29177.4	0.02	3293717.2	3148978.8	85.4	38.0
3408	29185.8	0.02	3293717.2	3148978.8	85.4	38.0
3409	29194.2	0.01	3293717.2	3148978.7	85.4	38.0
3410	29202.5	0.02	3293717.2	3148978.7	85.4	38.0
3411	29210.9	0.04	3293717.2	3148978.6	85.4	38.0
3412	29219.3	0.02	3293717.2	3148978.6	85.4	38.0
3413	29227.6	0.01	3293717.2	3148978.6	85.4	38.0
3414	29236.0	0.01	3293717.2	3148978.5	85.4	38.0
3415	29244.4	0.02	3293717.2	3148978.4	85.4	38.0
3416	29252.8	0.06	3293717.2	3148978.2	85.4	38.0
3417	29261.2	0.02	3293717.2	3148978.2	85.4	38.0
3418	29269.6	0.01	3293717.2	3148978.2	85.4	38.0
3419	29278.0	0.02	3293717.2	3148978.2	85.4	38.0
3420	29286.3	0.02	3293717.2	3148978.1	85.4	38.0
3421	29294.7	0.02	3293717.2	3148978.0	85.4	38.0
3422	29303.1	0.01	3293717.2	3148978.0	85.4	38.0
3423	29311.4	0.04	3293717.2	3148977.9	85.4	38.0
3424	29319.8	0.01	3293717.2	3148977.9	85.4	38.0
3425	29328.2	0.01	3293717.2	3148977.9	85.4	38.0
3426	29336.5	0.02	3293717.2	3148977.9	85.4	38.0
3427	29344.9	0.02	3293717.2	3148977.9	85.4	38.0
3428	29361.6	0.03	3293717.2	3148977.9	85.4	38.0
3429	29370.0	0.01	3293717.2	3148977.8	85.4	38.0
3430	29378.4	0.01	3293717.2	3148977.8	85.4	38.0
3431	29386.8	0.02	3293717.2	3148977.8	85.4	38.0
3432	29395.2	0.01	3293717.2	3148977.9	85.4	38.0
3433	29403.5	0.01	3293717.2	3148977.9	85.4	38.0
3434	29411.9	0.01	3293717.2	3148977.9	85.4	38.0
3435	29420.3	0.03	3293717.2	3148977.9	85.4	38.0
3436	29428.7	0.01	3293717.2	3148977.9	85.4	38.0
3437	29437.1	0.01	3293717.2	3148977.9	85.4	38.0
3438	29445.5	0.01	3293717.2	3148978.0	85.4	38.0
3439	29453.9	0.01	3293717.2	3148978.0	85.4	38.0
3440	29470.6	0.01	3293717.2	3148978.0	85.4	38.0
3441	29479.0	0.01	3293717.2	3148978.0	85.4	38.0
3442	29487.5	0.01	3293717.2	3148978.0	85.4	38.0
3443	29495.8	0.01	3293717.2	3148978.1	85.4	38.0
3444	29504.2	0.01	3293717.2	3148978.1	85.4	38.0
3445	29512.6	0.01	3293717.2	3148978.1	85.4	38.0
3446	29520.9	0.01	3293717.2	3148978.1	85.4	38.0
3447	29529.3	0.01	3293717.2	3148978.1	85.4	38.0
3448	29537.7	0.01	3293717.2	3148978.2	85.4	38.0
3449	29546.1	0.01	3293717.2	3148978.2	85.4	38.0
3450	29554.5	0.01	3293717.2	3148978.2	85.4	38.0
3451	29562.9	0.01	3293717.2	3148978.2	85.4	38.0
3452	29571.3	0.00	3293717.2	3148978.2	85.4	38.0
3453	29579.6	0.01	3293717.2	3148978.3	85.4	38.0
3454	29596.3	0.01	3293717.2	3148978.3	85.4	38.0
3455	29604.7	0.01	3293717.2	3148978.3	85.4	38.0
3456	29613.1	0.00	3293717.2	3148978.3	85.4	38.0
3457	29621.5	0.01	3293717.2	3148978.3	85.4	38.0
3458	29629.9	0.01	3293717.2	3148978.3	85.4	38.0
3459	29638.2	0.00	3293717.2	3148978.3	85.4	38.0
3460	29646.6	0.00	3293717.2	3148978.3	85.4	38.0
3461	29655.0	0.01	3293717.2	3148978.3	85.4	38.0
3462	29663.4	0.01	3293717.2	3148978.4	85.4	38.0
3463	29680.1	0.01	3293717.2	3148978.4	85.4	38.0
3464	29688.5	0.01	3293717.2	3148978.4	85.4	38.0
3465	29696.9	0.01	3293717.2	3148978.4	85.4	38.0
3466	29705.3	0.01	3293717.2	3148978.4	85.4	38.0
3467	29713.7	0.01	3293717.2	3148978.4	85.4	38.0
3468	29722.0	0.00	3293717.2	3148978.4	85.4	38.0
3469	29730.4	0.01	3293717.2	3148978.4	85.4	38.0
3470	29738.8	0.01	3293717.2	3148978.5	85.4	38.0
3471	29747.2	0.01	3293717.2	3148978.5	85.4	38.0
3472	29755.6	0.01	3293717.2	3148978.5	85.4	38.0
3473	29763.9	0.01	3293717.2	3148978.5	85.4	38.0
3474	29772.3	0.01	3293717.2	3148978.5	85.4	38.0
3475	29780.7	0.01	3293717.2	3148978.5	85.4	38.0
3476	29789.1	0.01	3293717.2	3148978.5	85.4	38.0
3477	29797.5	0.01	3293717.2	3148978.5	85.4	38.0
3478	29805.9	0.01	3293717.2	3148978.5	85.4	38.0
3479	29814.3	0.01	3293717.2	3148978.6	85.4	38.0
3480	29822.6	0.01	3293717.2	3148978.6	85.4	38.0
3481	29831.0	0.01	3293717.2	3148978.6	85.4	38.0
3482	29839.4	0.01	3293717.2	3148978.6	85.4	38.0
3483	29847.8	0.03	3293717.2	3148978.6	85.4	38.0
3484	29856.2	0.01	3293717.2	3148978.6	85.4	38.0
3485	29864.6	0.01	3293717.2	3148978.6	85.4	38.0
3486	29873.0	0.01	3293717.2	3148978.6	85.4	38.0
3487	29881.3	0.01	3293717.2	3148978.6	85.4	38.0
3488	29889.7	0.02	3293717.2	3148978.7	85.4	38.0
3489	29898.1	0.01	3293717.2	3148978.7	85.4	38.0
3490	29906.5	0.01	3293717.2	3148978.7	85.4	38.0
3491	29914.8	0.01	3293717.2	3148978.7	85.4	38.0
3492	29923.2	0.01	3293717.2	3148978.7	85.4	38.0
3493	29931.6	0.03	3293717.2	3148978.7	85.4	38.0
3494	29940.0	0.01	3293717.2	3148978.7	85.4	38.0
3495	29948.3	0.01	3293717.2	3148978.7	85.4	38.0
3496	29956.7	0.01	3293717.2	3148978.7	85.4	38.0
3497	29965.1	0.03	3293717.2	3148978.8	85.4	38.0
3498	29973.5	0.01	3293717.2	3148978.8	85.4	38.0
3499	29981.9	0.01	3293717.2	3148978.8	85.4	38.0
3500	29990.2	0.01	3293717.2	3148978.8	85.4	38.0
3501	29998.6	0.02	3293717.2	3148978.8	85.4	38.0
3502	30007.0	0.01	3293717.2	3148978.8	85.4	38.0
3503	30015.4	0.01	3293717.2	3148978.8	85.4	38.0
3504	30023.9	0.01	3293717.2	3148978.8	85.4	38.0
3505	30032.4	0.03	3293717.2	3148978.8	85.4	38.0
3506	30040.8	0.01	3293717.2	3148978.8	85.4	38.0
3507	30049.2	0.01	3293717.2	3148978.8	85.4	38.0
3508	30057.6	0.02	3293717.2	3148978.8	85.4	38.0
3509	30066.0	0.04	3293717.2	3148978.8	85.4	38.0
3510	30074.4	0.02	3293717.2	3148978.8	85.4	38.0
3511	30082.8	0.01	3293717.2	3148978.8	85.4	38.0
3512	30091.1	0.02	3293717.2	3148978.8	85.4	38.0
3513	30099.5	0.02	3293717.2	3148978.8	85.4	38.0
3514	30116.2	0.02	3293717.2	3148978.8	85.4	38.0
3515	30124.6	0.01	3293717.2	3148978.8	85.4	38.0
3516	30133.0	0.01	3293717.2	3148978.8	85.4	38.0
3517	30141.3	0.02	3293717.2	3148978.8	85.4	38.0
3518	30149.6	0.02	3293717.2	3148978.8	85.4	38.0
3519	30158.0	0.01	3293717.2	3148978.8	85.4	38.0
3520	30166.4	0.02	3293717.2	3148978.8	85.4	38.0
3521	30174.8	0.01	3293717.2	3148978.8	85.4	38.0
3522	30183.2	0.01	3293717.2	3148978.8	85.4	38.0
3523	30191.6	0.01	3293717.2	3148978.8	85.4	38.0
3524	30199.9	0.02	3293717.2	3148978.8	85.4	38.0
3525	30208.3	0.01	3293717.2	3148978.8	85.4	38.0
3526	30216.7	0.01	3293717.2	3148978.8	85.4	38.0
3527	30225.1	0.01	3293717.2	3148978.8	85.4	38.0
3528	30233.4	0.01	3293717.2	3148978.8	85.4	38.0
3529	30241.8	0.02	3293717.2	3148978.8	85.4	38.0
3530	30250.2	0.01	3293717.2	3148978.8	85.4	38.0
3531	30258.6	0.01	3293717.2	3148978.8	85.4	38.0
3532	30267.0	0.01	3293717.2	3148978.7	85.4	38.0
3533	30275.4	0.02	3293717.2	3148978.7	85.4	38.0
3534	30283.8	0.01	3293717.2	3148978.7	85.4	38.0
3535	30292.1	0.01	3293717.2	3148978.7	85.4	38.0
3536	30300.5	0.01	3293717.2	3148978.7	85.4	38.0
3537	30308.8	0.01	3293717.2	3148978.7	85.4	38.0
3538	30317.2	0.01	3293717.2	3148978.7	85.4	38.0
3539	30325.6	0.01	3293717.2	3148978.7	85.4	38.0
3540	30334.0	0.00	3293717.2	3148978.7	85.4	38.0
3541	30342.4	0.01	3293717.2	3148978.7	85.4	38.0
3542	30350.7	0.01	3293717.2	3148978.6	85.4	38.0
3543	30367.4	0.01	3293717.2	3148978.6	85.4	38.0
3544	30375.8	0.00	3293717.2	3148978.6	85.4	38.0
3545	30384.2	0.00	3293717.2	3148978.6	85.4	38.0
3546	30392.5	0.01	3293717.2	3148978.6	85.4	38.0
3547	30400.9	0.01	3293717.2	3148978.6	85.4	38.0
